"distractor","startDate","utterance_cat","reaction_time1","pos2","trial_type","selectedItem2","enjoyment","selectedItem1","botresponse","reaction_time_prior","pos3","contrast","condition","endTime","refObject","pos1","selectedItem_prior","target","age","comments","context_id","reaction_time2","HitCorrect","languages","RT","betwsubj","pos4","gender","trial_number","startTime","timeSpent","comp","utterance","anon_worker_id"
"orange_butterfly","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","NaN","NaN","comp","practice","NaN",2,"NaN","Barbara","NaN","distractor","red_jacket","contrast_present",1566921008548,"target","target","NaN","yellow_jacket",36,NA,"NaN","NaN",1,"English",3243,"atypical","contrast","male",4,1566920572677,7.26451666666667,"yellow_bike","Jacket","406210573168677"
"white_pumpkin","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","1107","target","filler","red_corn",2,"white_pumpkin","Barbara","1585","contrast","orange_lettuce","aan",1566921008548,"comp","distractor","white_pumpkin","red_broccoli",36,NA,"red_aan_broccoli","1452",1,"English",5404,"atypical","comp","male",1,1566920572677,7.26451666666667,"red_corn","red corn","406210573168677"
"green_lettuce","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","898","comp","filler","NaN",2,"green_lettuce","Barbara","601","contrast","red_broccoli","atn",1566921008548,"distractor","distractor","orange_pumpkin","orange_banana",36,NA,"orange_atn_banana","NaN",1,"English",2355,"atypical","target","male",2,1566920572677,7.26451666666667,"orange_pumpkin","lettuce","406210573168677"
"red_broccoli","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","796","distractor","filler","white_tomato",2,"white_pumpkin","Barbara","550","comp","green_swan","aan",1566921008548,"comp","target","red_broccoli","white_pumpkin",36,NA,"white_aan_pumpkin","1025",1,"English",3557,"atypical","contrast","male",3,1566920572677,7.26451666666667,"white_tomato","white tomato","406210573168677"
"yellow_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","955","contrast","filler","NaN",2,"yellow_corn","Barbara","650","distractor","white_tomato","ttp",1566921008548,"distractor","target","yellow_corn","red_tomato",36,NA,"red_ttp_tomato","NaN",1,"English",2502,"atypical","comp","male",4,1566920572677,7.26451666666667,"red_strawberry","corn","406210573168677"
"red_tomato","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","859","comp","filler","NaN",2,"red_tomato","Barbara","2467","distractor","white_swan","atp",1566921008548,"distractor","target","green_swan","green_swan",36,NA,"green_atp_swan","NaN",1,"English",4523,"atypical","contrast","male",5,1566920572677,7.26451666666667,"green_broccoli","tomato","406210573168677"
"yellow_banana","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","762","distractor","critical","white_tomato",2,"white_pumpkin","Barbara","548","contrast","red_tomato","aap",1566921008548,"target","comp","white_pumpkin","white_tomato",36,NA,"white_aap_tomato","1096",1,"English",3860,"atypical","target","male",6,1566920572677,7.26451666666667,"white_pumpkin","white tomato","406210573168677"
"white_egg","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","579","comp","filler","NaN",2,"white_egg","Barbara","893","contrast","red_corn","ttp",1566921008548,"distractor","distractor","white_egg","yellow_corn",36,NA,"yellow_ttp_corn","NaN",1,"English",2344,"atypical","target","male",7,1566920572677,7.26451666666667,"yellow_banana","egg","406210573168677"
"yellow_egg","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","1012","contrast","filler","white_pumpkin",2,"white_pumpkin","Barbara","965","target","white_pumpkin","ttp",1566921008548,"contrast","distractor","yellow_egg","orange_pumpkin",36,NA,"orange_ttp_pumpkin","610",1,"English",4812,"atypical","comp","male",8,1566920572677,7.26451666666667,"orange_carrot","white pumpkin","406210573168677"
"yellow_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","955","comp","critical","white_swan",2,"white_swan","Barbara","664","contrast","green_swan","tap",1566921008548,"target","target","white_swan","white_swan",36,NA,"white_tap_swan","661",1,"English",3640,"atypical","distractor","male",9,1566920572677,7.26451666666667,"white_pumpkin","white swan","406210573168677"
"white_swan","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","853","target","critical","red_corn",2,"red_corn","Barbara","722","comp","green_broccoli","aap",1566921008548,"target","distractor","white_swan","red_broccoli",36,NA,"red_aap_broccoli","604",1,"English",3386,"atypical","contrast","male",10,1566920572677,7.26451666666667,"red_corn","red broccoli","406210573168677"
"yellow_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","449","target","filler","NaN",2,"green_carrot","Barbara","998","comp","green_carrot","tap",1566921008548,"distractor","contrast","green_carrot","orange_carrot",36,NA,"orange_tap_carrot","NaN",1,"English",1996,"atypical","distractor","male",11,1566920572677,7.26451666666667,"orange_banana","corn","406210573168677"
"red_strawberry","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","724","comp","filler","NaN",2,"red_strawberry","Barbara","782","target","orange_pumpkin","aap",1566921008548,"distractor","distractor","white_tomato","white_pumpkin",36,NA,"white_aap_pumpkin","NaN",1,"English",2169,"atypical","contrast","male",12,1566920572677,7.26451666666667,"white_tomato","strawberry","406210573168677"
"orange_pumpkin","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","933","contrast","filler","NaN",2,"red_strawberry","Barbara","486","comp","green_swan","ttn",1566921008548,"comp","target","red_tomato","red_tomato",36,NA,"red_ttn_tomato","NaN",1,"English",2069,"atypical","distractor","male",13,1566920572677,7.26451666666667,"red_strawberry","strawberry","406210573168677"
"red_strawberry","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","1085","target","filler","NaN",2,"red_strawberry","Barbara","443","contrast","white_tomato","ttn",1566921008548,"distractor","comp","green_broccoli","green_lettuce",36,NA,"green_ttn_lettuce","NaN",1,"English",3606,"atypical","distractor","male",14,1566920572677,7.26451666666667,"green_broccoli","strawberry","406210573168677"
"orange_carrot","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","1538","comp","filler","NaN",2,"orange_carrot","Barbara","2634","contrast","yellow_strawberry","tap",1566921008548,"distractor","target","yellow_strawberry","red_strawberry",36,NA,"red_tap_strawberry","NaN",1,"English",4831,"atypical","distractor","male",15,1566920572677,7.26451666666667,"red_broccoli","carrot","406210573168677"
"red_tomato","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","770","distractor","filler","NaN",2,"red_tomato","Barbara","553","contrast","green_carrot","ttn",1566921008548,"distractor","comp","green_carrot","yellow_banana",36,NA,"yellow_ttn_banana","NaN",1,"English",2078,"atypical","target","male",16,1566920572677,7.26451666666667,"yellow_corn","tomato","406210573168677"
"orange_lettuce","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","972","distractor","critical","green_broccoli",2,"green_swan","Barbara","632","target","red_broccoli","tap",1566921008548,"target","comp","green_swan","green_broccoli",36,NA,"green_tap_broccoli","511",1,"English",3467,"atypical","contrast","male",17,1566920572677,7.26451666666667,"green_swan","green broccoli","406210573168677"
"orange_lettuce","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","931","contrast","critical","yellow_corn",2,"yellow_corn","Barbara","712","distractor","green_carrot","tan",1566921008548,"target","target","yellow_corn","yellow_corn",36,NA,"yellow_tan_corn","791",1,"English",3311,"atypical","comp","male",18,1566920572677,7.26451666666667,"yellow_egg","yellow corn","406210573168677"
"orange_pumpkin","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","1895","contrast","filler","NaN",2,"orange_pumpkin","Barbara","467","target","white_swan","aap",1566921008548,"distractor","distractor","green_swan","green_swan",36,NA,"green_aap_swan","NaN",1,"English",3156,"atypical","comp","male",19,1566920572677,7.26451666666667,"green_carrot","pumpkin","406210573168677"
"red_broccoli","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","983","comp","critical","orange_pumpkin",2,"orange_lettuce","Barbara","1565","contrast","green_carrot","tan",1566921008548,"target","target","orange_pumpkin","orange_pumpkin",36,NA,"orange_tan_pumpkin","762",1,"English",4396,"atypical","distractor","male",20,1566920572677,7.26451666666667,"orange_lettuce","orange pumpkin","406210573168677"
"red_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","601","distractor","critical","green_carrot",2,"green_swan","Barbara","1449","contrast","orange_carrot","aap",1566921008548,"target","comp","green_swan","green_carrot",36,NA,"green_aap_carrot","1273",1,"English",4595,"atypical","target","male",21,1566920572677,7.26451666666667,"green_swan","green carrot","406210573168677"
"yellow_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","802","target","filler","NaN",2,"yellow_corn","Barbara","638","contrast","white_swan","ttn",1566921008548,"distractor","distractor","orange_pumpkin","orange_pumpkin",36,NA,"orange_ttn_pumpkin","NaN",1,"English",2206,"atypical","comp","male",22,1566920572677,7.26451666666667,"orange_carrot","corn","406210573168677"
"orange_pumpkin","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","735,1281","distractor","critical","green_broccoli",2,"white_swan,green_carrot","Barbara","973","comp","white_swan","tan",1566921008548,"target","contrast","white_swan","green_broccoli",36,NA,"green_tan_broccoli","1158",1,"English",4998,"atypical","target","male",23,1566920572677,7.26451666666667,"green_carrot","green broccoli","406210573168677"
"red_strawberry","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","1359","contrast","filler","NaN",2,"red_strawberry","Barbara","4341","comp","orange_banana","ttp",1566921008548,"distractor","target","orange_banana","yellow_banana",36,NA,"yellow_ttp_banana","NaN",1,"English",6513,"atypical","distractor","male",24,1566920572677,7.26451666666667,"yellow_corn","strawberry","406210573168677"
"green_swan","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","897","target","filler","NaN",2,"yellow_banana","Barbara","795","distractor","white_egg","ttn",1566921008548,"comp","comp","green_swan","yellow_corn",36,NA,"yellow_ttn_corn","NaN",1,"English",2456,"atypical","contrast","male",25,1566920572677,7.26451666666667,"yellow_banana","banana","406210573168677"
"red_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","935","target","filler","yellow_banana,orange_banana,yellow_banana",2,"yellow_banana","Barbara","2026","distractor","yellow_banana","aap",1566921008548,"contrast","comp","orange_lettuce","orange_banana",36,NA,"orange_aap_banana","790,1338,1846",1,"English",6099,"atypical","contrast","male",26,1566920572677,7.26451666666667,"orange_lettuce","yellow banana","406210573168677"
"red_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","940","distractor","filler","white_pumpkin",2,"white_pumpkin","Barbara","1557","comp","orange_lettuce","tan",1566921008548,"comp","contrast","red_corn","white_egg",36,NA,"white_tan_egg","2820",1,"English",6700,"atypical","target","male",27,1566920572677,7.26451666666667,"white_pumpkin","white pumpkin","406210573168677"
"orange_pumpkin","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","1279","comp","filler","NaN",2,"orange_pumpkin","Barbara","783","contrast","red_tomato","atp",1566921008548,"distractor","distractor","white_egg","white_tomato",36,NA,"white_atp_tomato","NaN",1,"English",4714,"atypical","target","male",28,1566920572677,7.26451666666667,"white_egg","pumpkin","406210573168677"
"yellow_banana","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","4780","comp","filler","orange_lettuce",2,"orange_lettuce","Barbara","51826","contrast","orange_lettuce","ttp",1566921008548,"contrast","distractor","green_broccoli","green_lettuce",36,NA,"green_ttp_lettuce","459",1,"English",58344,"atypical","target","male",29,1566920572677,7.26451666666667,"green_broccoli","orange lettuce","406210573168677"
"red_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","652","target","critical","orange_lettuce",2,"orange_lettuce","Barbara","630","contrast","green_lettuce","aap",1566921008548,"target","comp","orange_banana","orange_lettuce",36,NA,"orange_aap_lettuce","632",1,"English",3416,"atypical","distractor","male",30,1566920572677,7.26451666666667,"orange_banana","orange lettuce","406210573168677"
"white_egg","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","568","target","critical","red_corn",2,"red_corn","Barbara","573","comp","yellow_strawberry","aan",1566921008548,"target","contrast","yellow_strawberry","red_corn",36,NA,"red_aan_corn","547",1,"English",2829,"atypical","distractor","male",31,1566920572677,7.26451666666667,"red_broccoli","red corn","406210573168677"
"white_swan","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","696","comp","filler","NaN",2,"white_swan","Barbara","1408","target","red_tomato","atn",1566921008548,"distractor","distractor","yellow_strawberry","yellow_strawberry",36,NA,"yellow_atn_strawberry","NaN",1,"English",8639,"atypical","contrast","male",32,1566920572677,7.26451666666667,"yellow_banana","swan","406210573168677"
"green_broccoli","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","1012","distractor","filler","NaN",2,"orange_carrot","Barbara","3590","target","yellow_banana","atp",1566921008548,"comp","comp","orange_carrot","orange_banana",36,NA,"orange_atp_banana","NaN",1,"English",5539,"atypical","contrast","male",33,1566920572677,7.26451666666667,"orange_carrot","carrot","406210573168677"
"yellow_strawberry","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","702,995","distractor","filler","NaN",2,"white_tomato,white_egg","Barbara","646","contrast","orange_banana","atn",1566921008548,"comp","target","yellow_strawberry","white_tomato",36,NA,"white_atn_tomato","NaN",1,"English",2432,"atypical","comp","male",34,1566920572677,7.26451666666667,"white_egg","egg","406210573168677"
"yellow_corn","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","634","distractor","critical","orange_banana",2,"orange_lettuce","Barbara","464","target","green_carrot","aan",1566921008548,"target","comp","orange_lettuce","orange_banana",36,NA,"orange_aan_banana","598",1,"English",2758,"atypical","contrast","male",35,1566920572677,7.26451666666667,"orange_lettuce","orange banana","406210573168677"
"green_carrot","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","modified","685","contrast","filler","yellow_strawberry",2,"yellow_banana","Barbara","2941","comp","white_swan","tan",1566921008548,"comp","distractor","yellow_banana","yellow_banana",36,NA,"yellow_tan_banana","803",1,"English",5517,"atypical","target","male",36,1566920572677,7.26451666666667,"yellow_strawberry","yellow strawberry","406210573168677"
"white_egg","Tue Aug 27 2019 11:42:52 GMT-0400 (Eastern Daylight Time)","unmodified","538","distractor","filler","NaN",2,"white_egg","Barbara","1024","contrast","orange_banana","atn",1566921008548,"distractor","comp","white_egg","red_broccoli",36,NA,"red_atn_broccoli","NaN",1,"English",2197,"atypical","target","male",37,1566920572677,7.26451666666667,"red_strawberry","egg","406210573168677"
